Path,Model,%Syntetic
img000361.jpg,BigGAN,94.72
img000362.jpg,BigGAN,97.73
img000363.jpg,BigGAN,17.44
img000364.jpg,BigGAN,94.42
img000365.jpg,BigGAN,99.63
img000366.jpg,BigGAN,99.91
img000367.jpg,BigGAN,68.81
img000368.jpg,BigGAN,100.00
img000369.jpg,BigGAN,98.91
img000370.jpg,BigGAN,97.28
img000371.jpg,BigGAN,7.62
img000372.jpg,BigGAN,11.62
img000373.jpg,BigGAN,27.80
img000374.jpg,BigGAN,86.82
img000375.jpg,BigGAN,90.83
img000376.jpg,BigGAN,74.49
img000377.jpg,BigGAN,76.15
img000378.jpg,BigGAN,96.08
img000379.jpg,BigGAN,91.91
img000380.jpg,BigGAN,94.69
img000381.jpg,BigGAN,53.97
img000382.jpg,BigGAN,99.99
img000383.jpg,BigGAN,52.48
img000384.jpg,BigGAN,73.84
img000385.jpg,BigGAN,99.95
img000386.jpg,BigGAN,36.52
img000387.jpg,BigGAN,76.86
img000388.jpg,BigGAN,100.00
img000389.jpg,BigGAN,85.86
img000390.jpg,BigGAN,40.69
img000391.jpg,BigGAN,78.85
img000392.jpg,BigGAN,2.33
img000393.jpg,BigGAN,18.24
img000394.jpg,BigGAN,54.67
img000395.jpg,BigGAN,10.00
img000396.jpg,BigGAN,17.62
img000397.jpg,BigGAN,99.77
img000398.jpg,BigGAN,74.35
img000399.jpg,BigGAN,71.64
img000400.jpg,BigGAN,2.61
img000401.jpg,BigGAN,41.70
img000402.jpg,BigGAN,99.96
img000403.jpg,BigGAN,2.56
img000404.jpg,BigGAN,2.15
img000405.jpg,BigGAN,69.26
img000406.jpg,BigGAN,91.23
img000407.jpg,BigGAN,2.65
img000408.jpg,BigGAN,81.33
img000409.jpg,BigGAN,77.92
img000410.jpg,BigGAN,83.74
img000411.jpg,BigGAN,28.79
img000412.jpg,BigGAN,23.24
img000413.jpg,BigGAN,98.74
img000414.jpg,BigGAN,70.20
img000415.jpg,BigGAN,19.85
img000416.jpg,BigGAN,99.80
img000417.jpg,BigGAN,28.39
img000418.jpg,BigGAN,92.23
img000419.jpg,BigGAN,38.60
img000460.jpg,BigGAN,96.31
img000461.jpg,BigGAN,24.67
img000462.jpg,BigGAN,5.04
img000463.jpg,BigGAN,38.86
img000464.jpg,BigGAN,99.86
img000465.jpg,BigGAN,5.23
img000466.jpg,BigGAN,84.67
img000467.jpg,BigGAN,99.36
img000468.jpg,BigGAN,90.49
img000469.jpg,BigGAN,72.06
img000470.jpg,BigGAN,30.30
img000471.jpg,BigGAN,93.39
img000472.jpg,BigGAN,16.31
img000473.jpg,BigGAN,25.99
img000474.jpg,BigGAN,48.80
img000475.jpg,BigGAN,44.32
img000476.jpg,BigGAN,65.97
img000477.jpg,BigGAN,12.87
img000478.jpg,BigGAN,14.36
img000479.jpg,BigGAN,96.86
img000480.jpg,BigGAN,5.51
img000481.jpg,BigGAN,68.36
img000482.jpg,BigGAN,93.65
img000483.jpg,BigGAN,3.09
img000484.jpg,BigGAN,1.88
img000485.jpg,BigGAN,99.55
img000486.jpg,BigGAN,72.59
img000487.jpg,BigGAN,85.75
img000488.jpg,BigGAN,94.49
img000489.jpg,BigGAN,56.78
img000490.jpg,BigGAN,10.70
img000491.jpg,BigGAN,83.74
img000492.jpg,BigGAN,69.26
img000493.jpg,BigGAN,96.36
img000494.jpg,BigGAN,33.93
img000495.jpg,BigGAN,14.31
img000496.jpg,BigGAN,26.55
img000497.jpg,BigGAN,99.19
img000498.jpg,BigGAN,23.18
img000499.jpg,BigGAN,77.90
img000570.jpg,BigGAN,23.11
img000571.jpg,BigGAN,0.58
img000572.jpg,BigGAN,94.74
img000573.jpg,BigGAN,50.96
img000574.jpg,BigGAN,3.07
img000575.jpg,BigGAN,4.00
img000576.jpg,BigGAN,83.76
img000577.jpg,BigGAN,13.97
img000578.jpg,BigGAN,89.37
img000579.jpg,BigGAN,94.02
img000680.jpg,BigGAN,71.35
img000681.jpg,BigGAN,9.84
img000682.jpg,BigGAN,96.92
img000683.jpg,BigGAN,64.81
img000684.jpg,BigGAN,99.86
img000685.jpg,BigGAN,99.60
img000686.jpg,BigGAN,46.01
img000687.jpg,BigGAN,18.13
img000688.jpg,BigGAN,99.67
img000689.jpg,BigGAN,98.40
img000790.jpg,BigGAN,86.91
img000791.jpg,BigGAN,67.55
img000792.jpg,BigGAN,99.68
img000793.jpg,BigGAN,97.70
img000794.jpg,BigGAN,83.92
img000795.jpg,BigGAN,94.01
img000796.jpg,BigGAN,91.14
img000797.jpg,BigGAN,98.84
img000798.jpg,BigGAN,24.49
img000799.jpg,BigGAN,99.97
img000800.jpg,BigGAN,99.98
img000801.jpg,BigGAN,85.55
img000802.jpg,BigGAN,99.83
img000803.jpg,BigGAN,75.49
img000804.jpg,BigGAN,96.00
img000805.jpg,BigGAN,88.62
img000806.jpg,BigGAN,77.29
img000807.jpg,BigGAN,3.93
img000808.jpg,BigGAN,97.20
img000809.jpg,BigGAN,91.72
img000810.jpg,BigGAN,40.71
img000811.jpg,BigGAN,99.60
img000812.jpg,BigGAN,6.84
img000813.jpg,BigGAN,100.00
img000814.jpg,BigGAN,54.07
img000815.jpg,BigGAN,68.39
img000816.jpg,BigGAN,99.99
img000817.jpg,BigGAN,22.68
img000818.jpg,BigGAN,74.37
img000819.jpg,BigGAN,99.99
img000900.jpg,BigGAN,83.46
img000901.jpg,BigGAN,13.20
img000902.jpg,BigGAN,90.00
img000903.jpg,BigGAN,66.93
img000904.jpg,BigGAN,99.69
img000905.jpg,BigGAN,94.63
img000906.jpg,BigGAN,76.99
img000907.jpg,BigGAN,54.51
img000908.jpg,BigGAN,99.41
img000909.jpg,BigGAN,94.92
img001120.jpg,BigGAN,35.82
img001121.jpg,BigGAN,97.61
img001122.jpg,BigGAN,96.48
img001123.jpg,BigGAN,48.97
img001124.jpg,BigGAN,56.85
img001125.jpg,BigGAN,48.53
img001126.jpg,BigGAN,38.19
img001127.jpg,BigGAN,48.80
img001128.jpg,BigGAN,82.73
img001129.jpg,BigGAN,56.63
img001140.jpg,BigGAN,54.07
img001141.jpg,BigGAN,70.73
img001142.jpg,BigGAN,10.56
img001143.jpg,BigGAN,97.60
img001144.jpg,BigGAN,75.04
img001145.jpg,BigGAN,99.74
img001146.jpg,BigGAN,93.29
img001147.jpg,BigGAN,97.84
img001148.jpg,BigGAN,95.88
img001149.jpg,BigGAN,88.51
img001150.jpg,BigGAN,89.91
img001151.jpg,BigGAN,89.76
img001152.jpg,BigGAN,11.75
img001153.jpg,BigGAN,99.04
img001154.jpg,BigGAN,99.96
img001155.jpg,BigGAN,99.98
img001156.jpg,BigGAN,100.00
img001157.jpg,BigGAN,79.20
img001158.jpg,BigGAN,48.61
img001159.jpg,BigGAN,99.99
img001190.jpg,BigGAN,34.99
img001191.jpg,BigGAN,86.30
img001192.jpg,BigGAN,55.20
img001193.jpg,BigGAN,88.01
img001194.jpg,BigGAN,40.95
img001195.jpg,BigGAN,92.49
img001196.jpg,BigGAN,90.85
img001197.jpg,BigGAN,68.49
img001198.jpg,BigGAN,63.38
img001199.jpg,BigGAN,99.98
img001690.jpg,BigGAN,92.98
img001691.jpg,BigGAN,37.54
img001692.jpg,BigGAN,65.71
img001693.jpg,BigGAN,30.13
img001694.jpg,BigGAN,43.53
img001695.jpg,BigGAN,73.61
img001696.jpg,BigGAN,99.95
img001697.jpg,BigGAN,77.50
img001698.jpg,BigGAN,91.23
img001699.jpg,BigGAN,97.64
img001800.jpg,BigGAN,56.13
img001801.jpg,BigGAN,83.60
img001802.jpg,BigGAN,77.96
img001803.jpg,BigGAN,90.36
img001804.jpg,BigGAN,99.50
img001805.jpg,BigGAN,64.18
img001806.jpg,BigGAN,92.36
img001807.jpg,BigGAN,99.72
img001808.jpg,BigGAN,97.75
img001809.jpg,BigGAN,99.85
img001910.jpg,BigGAN,6.08
img001911.jpg,BigGAN,44.61
img001912.jpg,BigGAN,98.01
img001913.jpg,BigGAN,85.87
img001914.jpg,BigGAN,67.66
img001915.jpg,BigGAN,99.94
img001916.jpg,BigGAN,99.90
img001917.jpg,BigGAN,29.90
img001918.jpg,BigGAN,88.13
img001919.jpg,BigGAN,92.35
img002230.jpg,BigGAN,2.70
img002231.jpg,BigGAN,20.03
img002232.jpg,BigGAN,6.45
img002233.jpg,BigGAN,0.65
img002234.jpg,BigGAN,7.68
img002235.jpg,BigGAN,4.34
img002236.jpg,BigGAN,1.22
img002237.jpg,BigGAN,6.20
img002238.jpg,BigGAN,2.60
img002239.jpg,BigGAN,32.14
img003340.jpg,BigGAN,9.25
img003341.jpg,BigGAN,76.72
img003342.jpg,BigGAN,23.96
img003343.jpg,BigGAN,61.21
img003344.jpg,BigGAN,2.90
img003345.jpg,BigGAN,3.13
img003346.jpg,BigGAN,10.27
img003347.jpg,BigGAN,24.67
img003348.jpg,BigGAN,84.87
img003349.jpg,BigGAN,0.28
img003900.jpg,BigGAN,84.70
img003901.jpg,BigGAN,65.27
img003902.jpg,BigGAN,99.90
img003903.jpg,BigGAN,58.95
img003904.jpg,BigGAN,24.94
img003905.jpg,BigGAN,22.04
img003906.jpg,BigGAN,44.86
img003907.jpg,BigGAN,49.88
img003908.jpg,BigGAN,28.42
img003909.jpg,BigGAN,33.89
img004010.jpg,BigGAN,99.82
img004011.jpg,BigGAN,45.43
img004012.jpg,BigGAN,8.26
img004013.jpg,BigGAN,52.54
img004014.jpg,BigGAN,73.40
img004015.jpg,BigGAN,99.98
img004016.jpg,BigGAN,74.43
img004017.jpg,BigGAN,51.05
img004018.jpg,BigGAN,41.62
img004019.jpg,BigGAN,98.11
img004120.jpg,BigGAN,64.80
img004121.jpg,BigGAN,12.04
img004122.jpg,BigGAN,99.45
img004123.jpg,BigGAN,93.33
img004124.jpg,BigGAN,42.23
img004125.jpg,BigGAN,99.54
img004126.jpg,BigGAN,94.57
img004127.jpg,BigGAN,73.06
img004128.jpg,BigGAN,83.06
img004129.jpg,BigGAN,4.29
img004230.jpg,BigGAN,99.84
img004231.jpg,BigGAN,73.81
img004232.jpg,BigGAN,44.91
img004233.jpg,BigGAN,56.11
img004234.jpg,BigGAN,11.03
img004235.jpg,BigGAN,30.81
img004236.jpg,BigGAN,48.70
img004237.jpg,BigGAN,58.20
img004238.jpg,BigGAN,23.21
img004239.jpg,BigGAN,7.14
img004340.jpg,BigGAN,33.46
img004341.jpg,BigGAN,60.45
img004342.jpg,BigGAN,39.08
img004343.jpg,BigGAN,74.92
img004344.jpg,BigGAN,6.30
img004345.jpg,BigGAN,61.29
img004346.jpg,BigGAN,21.73
img004347.jpg,BigGAN,56.70
img004348.jpg,BigGAN,82.19
img004349.jpg,BigGAN,16.78
img004450.jpg,BigGAN,6.45
img004451.jpg,BigGAN,5.50
img004452.jpg,BigGAN,20.02
img004453.jpg,BigGAN,51.37
img004454.jpg,BigGAN,6.66
img004455.jpg,BigGAN,8.70
img004456.jpg,BigGAN,17.07
img004457.jpg,BigGAN,71.59
img004458.jpg,BigGAN,98.32
img004459.jpg,BigGAN,2.05
img004460.jpg,BigGAN,6.25
img004461.jpg,BigGAN,68.42
img004462.jpg,BigGAN,51.67
img004463.jpg,BigGAN,87.36
img004464.jpg,BigGAN,62.35
img004465.jpg,BigGAN,11.48
img004466.jpg,BigGAN,5.31
img004467.jpg,BigGAN,18.75
img004468.jpg,BigGAN,9.10
img004469.jpg,BigGAN,72.22
img004570.jpg,BigGAN,99.98
img004571.jpg,BigGAN,59.63
img004572.jpg,BigGAN,93.58
img004573.jpg,BigGAN,100.00
img004574.jpg,BigGAN,46.87
img004575.jpg,BigGAN,99.84
img004576.jpg,BigGAN,88.18
img004577.jpg,BigGAN,97.59
img004578.jpg,BigGAN,90.87
img004579.jpg,BigGAN,94.83
img004680.jpg,BigGAN,44.94
img004681.jpg,BigGAN,85.96
img004682.jpg,BigGAN,6.70
img004683.jpg,BigGAN,42.97
img004684.jpg,BigGAN,17.10
img004685.jpg,BigGAN,15.19
img004686.jpg,BigGAN,1.46
img004687.jpg,BigGAN,11.92
img004688.jpg,BigGAN,14.48
img004689.jpg,BigGAN,87.57
img004790.jpg,BigGAN,0.94
img004791.jpg,BigGAN,75.07
img004792.jpg,BigGAN,97.69
img004793.jpg,BigGAN,1.85
img004794.jpg,BigGAN,21.44
img004795.jpg,BigGAN,44.67
img004796.jpg,BigGAN,94.79
img004797.jpg,BigGAN,99.32
img004798.jpg,BigGAN,99.88
img004799.jpg,BigGAN,13.54
img004900.jpg,BigGAN,45.84
img004901.jpg,BigGAN,85.85
img004902.jpg,BigGAN,19.03
img004903.jpg,BigGAN,29.44
img004904.jpg,BigGAN,7.43
img004905.jpg,BigGAN,97.36
img004906.jpg,BigGAN,80.62
img004907.jpg,BigGAN,27.33
img004908.jpg,BigGAN,28.54
img004909.jpg,BigGAN,93.12
img005010.jpg,BigGAN,90.92
img005011.jpg,BigGAN,58.66
img005012.jpg,BigGAN,78.96
img005013.jpg,BigGAN,78.57
img005014.jpg,BigGAN,72.01
img005015.jpg,BigGAN,53.75
img005016.jpg,BigGAN,98.15
img005017.jpg,BigGAN,48.08
img005018.jpg,BigGAN,37.90
img005019.jpg,BigGAN,76.85
img005260.jpg,BigGAN,84.10
img005261.jpg,BigGAN,95.76
img005262.jpg,BigGAN,96.66
img005263.jpg,BigGAN,87.29
img005264.jpg,BigGAN,48.72
img005265.jpg,BigGAN,94.03
img005266.jpg,BigGAN,83.12
img005267.jpg,BigGAN,70.65
img005268.jpg,BigGAN,97.06
img005269.jpg,BigGAN,100.00
img005270.jpg,BigGAN,99.26
img005271.jpg,BigGAN,99.55
img005272.jpg,BigGAN,99.99
img005273.jpg,BigGAN,99.60
img005274.jpg,BigGAN,96.85
img005275.jpg,BigGAN,99.97
img005276.jpg,BigGAN,90.69
img005277.jpg,BigGAN,99.86
img005278.jpg,BigGAN,100.00
img005279.jpg,BigGAN,100.00
img005280.jpg,BigGAN,87.21
img005281.jpg,BigGAN,94.56
img005282.jpg,BigGAN,13.26
img005283.jpg,BigGAN,85.72
img005284.jpg,BigGAN,94.98
img005285.jpg,BigGAN,81.86
img005286.jpg,BigGAN,7.16
img005287.jpg,BigGAN,27.97
img005288.jpg,BigGAN,7.83
img005289.jpg,BigGAN,75.93
img005290.jpg,BigGAN,98.77
img005291.jpg,BigGAN,98.50
img005292.jpg,BigGAN,98.48
img005293.jpg,BigGAN,99.98
img005294.jpg,BigGAN,100.00
img005295.jpg,BigGAN,99.83
img005296.jpg,BigGAN,97.53
img005297.jpg,BigGAN,99.84
img005298.jpg,BigGAN,99.55
img005299.jpg,BigGAN,100.00
img005300.jpg,BigGAN,97.91
img005301.jpg,BigGAN,95.10
img005302.jpg,BigGAN,99.99
img005303.jpg,BigGAN,99.50
img005304.jpg,BigGAN,96.36
img005305.jpg,BigGAN,74.99
img005306.jpg,BigGAN,100.00
img005307.jpg,BigGAN,56.39
img005308.jpg,BigGAN,99.31
img005309.jpg,BigGAN,99.95
img005310.jpg,BigGAN,83.63
img005311.jpg,BigGAN,80.49
img005312.jpg,BigGAN,99.93
img005313.jpg,BigGAN,99.05
img005314.jpg,BigGAN,90.39
img005315.jpg,BigGAN,100.00
img005316.jpg,BigGAN,21.69
img005317.jpg,BigGAN,3.17
img005318.jpg,BigGAN,98.50
img005319.jpg,BigGAN,92.74
img005320.jpg,BigGAN,28.22
img005321.jpg,BigGAN,99.99
img005322.jpg,BigGAN,98.87
img005323.jpg,BigGAN,46.38
img005324.jpg,BigGAN,99.98
img005325.jpg,BigGAN,98.67
img005326.jpg,BigGAN,99.36
img005327.jpg,BigGAN,99.94
img005328.jpg,BigGAN,2.32
img005329.jpg,BigGAN,77.73
img005330.jpg,BigGAN,83.87
img005331.jpg,BigGAN,100.00
img005332.jpg,BigGAN,98.12
img005333.jpg,BigGAN,77.84
img005334.jpg,BigGAN,93.81
img005335.jpg,BigGAN,98.93
img005336.jpg,BigGAN,94.91
img005337.jpg,BigGAN,56.34
img005338.jpg,BigGAN,74.11
img005339.jpg,BigGAN,9.84
img005350.jpg,BigGAN,99.80
img005351.jpg,BigGAN,88.40
img005352.jpg,BigGAN,99.99
img005353.jpg,BigGAN,99.99
img005354.jpg,BigGAN,99.70
img005355.jpg,BigGAN,99.95
img005356.jpg,BigGAN,84.41
img005357.jpg,BigGAN,99.08
img005358.jpg,BigGAN,96.75
img005359.jpg,BigGAN,87.59
img005360.jpg,BigGAN,99.68
img005361.jpg,BigGAN,99.52
img005362.jpg,BigGAN,94.43
img005363.jpg,BigGAN,100.00
img005364.jpg,BigGAN,99.95
img005365.jpg,BigGAN,100.00
img005366.jpg,BigGAN,99.59
img005367.jpg,BigGAN,99.94
img005368.jpg,BigGAN,100.00
img005369.jpg,BigGAN,99.93
img005560.jpg,BigGAN,39.15
img005561.jpg,BigGAN,76.42
img005562.jpg,BigGAN,29.10
img005563.jpg,BigGAN,66.31
img005564.jpg,BigGAN,41.28
img005565.jpg,BigGAN,2.78
img005566.jpg,BigGAN,18.23
img005567.jpg,BigGAN,44.88
img005568.jpg,BigGAN,35.24
img005569.jpg,BigGAN,36.37
img006670.jpg,BigGAN,4.07
img006671.jpg,BigGAN,99.56
img006672.jpg,BigGAN,36.96
img006673.jpg,BigGAN,96.71
img006674.jpg,BigGAN,52.71
img006675.jpg,BigGAN,98.06
img006676.jpg,BigGAN,7.79
img006677.jpg,BigGAN,11.57
img006678.jpg,BigGAN,28.07
img006679.jpg,BigGAN,6.96
img007780.jpg,BigGAN,42.81
img007781.jpg,BigGAN,73.57
img007782.jpg,BigGAN,34.49
img007783.jpg,BigGAN,76.00
img007784.jpg,BigGAN,92.04
img007785.jpg,BigGAN,88.41
img007786.jpg,BigGAN,99.94
img007787.jpg,BigGAN,45.08
img007788.jpg,BigGAN,19.92
img007789.jpg,BigGAN,99.83
img007790.jpg,BigGAN,16.38
img007791.jpg,BigGAN,99.66
img007792.jpg,BigGAN,21.50
img007793.jpg,BigGAN,54.82
img007794.jpg,BigGAN,54.17
img007795.jpg,BigGAN,3.75
img007796.jpg,BigGAN,2.07
img007797.jpg,BigGAN,99.96
img007798.jpg,BigGAN,13.75
img007799.jpg,BigGAN,93.82
img007900.jpg,BigGAN,9.38
img007901.jpg,BigGAN,3.83
img007902.jpg,BigGAN,25.23
img007903.jpg,BigGAN,98.72
img007904.jpg,BigGAN,99.61
img007905.jpg,BigGAN,1.80
img007906.jpg,BigGAN,68.25
img007907.jpg,BigGAN,38.95
img007908.jpg,BigGAN,35.85
img007909.jpg,BigGAN,91.69
img008010.jpg,BigGAN,94.67
img008011.jpg,BigGAN,49.22
img008012.jpg,BigGAN,42.07
img008013.jpg,BigGAN,31.09
img008014.jpg,BigGAN,13.41
img008015.jpg,BigGAN,90.92
img008016.jpg,BigGAN,99.09
img008017.jpg,BigGAN,64.54
img008018.jpg,BigGAN,86.83
img008019.jpg,BigGAN,76.86
img008120.jpg,BigGAN,22.34
img008121.jpg,BigGAN,98.48
img008122.jpg,BigGAN,16.99
img008123.jpg,BigGAN,99.61
img008124.jpg,BigGAN,37.04
img008125.jpg,BigGAN,26.68
img008126.jpg,BigGAN,31.93
img008127.jpg,BigGAN,4.62
img008128.jpg,BigGAN,81.43
img008129.jpg,BigGAN,4.40
img008230.jpg,BigGAN,3.30
img008231.jpg,BigGAN,2.03
img008232.jpg,BigGAN,60.49
img008233.jpg,BigGAN,93.67
img008234.jpg,BigGAN,96.93
img008235.jpg,BigGAN,54.45
img008236.jpg,BigGAN,95.50
img008237.jpg,BigGAN,39.37
img008238.jpg,BigGAN,23.39
img008239.jpg,BigGAN,73.41
img008340.jpg,BigGAN,14.26
img008341.jpg,BigGAN,30.93
img008342.jpg,BigGAN,77.84
img008343.jpg,BigGAN,70.14
img008344.jpg,BigGAN,9.85
img008345.jpg,BigGAN,99.47
img008346.jpg,BigGAN,67.99
img008347.jpg,BigGAN,17.93
img008348.jpg,BigGAN,24.42
img008349.jpg,BigGAN,7.20
img008450.jpg,BigGAN,28.87
img008451.jpg,BigGAN,49.96
img008452.jpg,BigGAN,88.90
img008453.jpg,BigGAN,98.55
img008454.jpg,BigGAN,52.63
img008455.jpg,BigGAN,97.80
img008456.jpg,BigGAN,33.48
img008457.jpg,BigGAN,40.40
img008458.jpg,BigGAN,99.00
img008459.jpg,BigGAN,84.39
img008890.jpg,BigGAN,46.99
img008891.jpg,BigGAN,14.85
img008892.jpg,BigGAN,72.54
img008893.jpg,BigGAN,88.90
img008894.jpg,BigGAN,71.63
img008895.jpg,BigGAN,30.27
img008896.jpg,BigGAN,91.23
img008897.jpg,BigGAN,98.92
img008898.jpg,BigGAN,49.46
img008899.jpg,BigGAN,98.25
img000000.jpg,CycleGAN,63.66
img000001.jpg,CycleGAN,0.03
img000002.jpg,CycleGAN,60.93
img000003.jpg,CycleGAN,7.71
img000004.jpg,CycleGAN,89.62
img000005.jpg,CycleGAN,0.13
img000006.jpg,CycleGAN,45.37
img000007.jpg,CycleGAN,19.35
img000008.jpg,CycleGAN,1.94
img000009.jpg,CycleGAN,0.85
img000010.jpg,CycleGAN,10.90
img000011.jpg,CycleGAN,0.34
img000012.jpg,CycleGAN,93.90
img000013.jpg,CycleGAN,0.08
img000014.jpg,CycleGAN,99.85
img000015.jpg,CycleGAN,0.30
img000016.jpg,CycleGAN,99.39
img000017.jpg,CycleGAN,0.46
img000018.jpg,CycleGAN,68.02
img000019.jpg,CycleGAN,0.64
img000020.jpg,CycleGAN,98.43
img000021.jpg,CycleGAN,0.12
img000022.jpg,CycleGAN,69.58
img000023.jpg,CycleGAN,8.37
img000024.jpg,CycleGAN,95.28
img000025.jpg,CycleGAN,0.02
img000026.jpg,CycleGAN,99.87
img000027.jpg,CycleGAN,0.08
img000028.jpg,CycleGAN,1.14
img000029.jpg,CycleGAN,0.28
img000030.jpg,CycleGAN,30.98
img000031.jpg,CycleGAN,0.28
img000032.jpg,CycleGAN,3.67
img000033.jpg,CycleGAN,0.55
img000034.jpg,CycleGAN,41.81
img000035.jpg,CycleGAN,0.07
img000036.jpg,CycleGAN,96.51
img000037.jpg,CycleGAN,0.04
img000038.jpg,CycleGAN,12.20
img000039.jpg,CycleGAN,33.35
img000040.jpg,CycleGAN,54.26
img000041.jpg,CycleGAN,0.75
img000042.jpg,CycleGAN,95.01
img000043.jpg,CycleGAN,0.36
img000044.jpg,CycleGAN,58.46
img000045.jpg,CycleGAN,0.05
img000046.jpg,CycleGAN,59.52
img000047.jpg,CycleGAN,0.25
img000048.jpg,CycleGAN,31.73
img000049.jpg,CycleGAN,2.13
img000050.jpg,CycleGAN,90.14
img000051.jpg,CycleGAN,0.02
img000052.jpg,CycleGAN,31.46
img000053.jpg,CycleGAN,0.05
img000054.jpg,CycleGAN,100.00
img000055.jpg,CycleGAN,0.04
img000056.jpg,CycleGAN,97.30
img000057.jpg,CycleGAN,0.01
img000058.jpg,CycleGAN,75.49
img000059.jpg,CycleGAN,0.00
img000060.jpg,CycleGAN,14.20
img000061.jpg,CycleGAN,0.48
img000062.jpg,CycleGAN,93.60
img000063.jpg,CycleGAN,0.09
img000064.jpg,CycleGAN,5.43
img000065.jpg,CycleGAN,22.52
img000066.jpg,CycleGAN,88.15
img000067.jpg,CycleGAN,32.30
img000068.jpg,CycleGAN,60.56
img000069.jpg,CycleGAN,0.18
img000070.jpg,CycleGAN,42.30
img000071.jpg,CycleGAN,0.01
