Path,Model,%Syntetic
img000060.jpg,BigGAN,0.24
img000061.jpg,BigGAN,0.19
img000062.jpg,BigGAN,0.04
img000063.jpg,BigGAN,0.01
img000064.jpg,BigGAN,0.00
img000065.jpg,BigGAN,1.16
img000066.jpg,BigGAN,1.98
img000067.jpg,BigGAN,0.01
img000068.jpg,BigGAN,0.00
img000069.jpg,BigGAN,1.86
img000070.jpg,BigGAN,0.00
img000071.jpg,BigGAN,0.00
img000072.jpg,BigGAN,0.00
img000073.jpg,BigGAN,93.46
img000074.jpg,BigGAN,0.00
img000075.jpg,BigGAN,0.03
img000076.jpg,BigGAN,0.00
img000077.jpg,BigGAN,0.04
img000078.jpg,BigGAN,0.08
img000079.jpg,BigGAN,11.79
img000080.jpg,BigGAN,0.05
img000081.jpg,BigGAN,0.00
img000082.jpg,BigGAN,0.00
img000083.jpg,BigGAN,0.00
img000084.jpg,BigGAN,0.00
img000085.jpg,BigGAN,0.04
img000086.jpg,BigGAN,0.00
img000087.jpg,BigGAN,0.00
img000088.jpg,BigGAN,0.01
img000089.jpg,BigGAN,0.00
img000130.jpg,BigGAN,92.86
img000131.jpg,BigGAN,0.32
img000132.jpg,BigGAN,0.47
img000133.jpg,BigGAN,0.00
img000134.jpg,BigGAN,1.84
img000135.jpg,BigGAN,10.03
img000136.jpg,BigGAN,0.00
img000137.jpg,BigGAN,86.85
img000138.jpg,BigGAN,99.79
img000139.jpg,BigGAN,3.40
img000240.jpg,BigGAN,0.56
img000241.jpg,BigGAN,99.87
img000242.jpg,BigGAN,99.93
img000243.jpg,BigGAN,96.47
img000244.jpg,BigGAN,99.99
img000245.jpg,BigGAN,99.99
img000246.jpg,BigGAN,99.71
img000247.jpg,BigGAN,34.19
img000248.jpg,BigGAN,0.82
img000249.jpg,BigGAN,0.03
img000350.jpg,BigGAN,1.92
img000351.jpg,BigGAN,16.05
img000352.jpg,BigGAN,0.01
img000353.jpg,BigGAN,12.45
img000354.jpg,BigGAN,59.21
img000355.jpg,BigGAN,4.95
img000356.jpg,BigGAN,99.32
img000357.jpg,BigGAN,0.49
img000358.jpg,BigGAN,99.91
img000359.jpg,BigGAN,11.44
img000360.jpg,BigGAN,0.01
img000361.jpg,BigGAN,1.10
img000362.jpg,BigGAN,0.08
img000363.jpg,BigGAN,0.00
img000364.jpg,BigGAN,0.05
img000365.jpg,BigGAN,0.00
img000366.jpg,BigGAN,0.17
img000367.jpg,BigGAN,1.06
img000368.jpg,BigGAN,0.01
img000369.jpg,BigGAN,0.22
img000370.jpg,BigGAN,0.02
img000371.jpg,BigGAN,0.01
img000372.jpg,BigGAN,0.30
img000373.jpg,BigGAN,0.00
img000374.jpg,BigGAN,99.71
img000375.jpg,BigGAN,98.78
img000376.jpg,BigGAN,0.00
img000377.jpg,BigGAN,0.00
img000378.jpg,BigGAN,0.02
img000379.jpg,BigGAN,0.00
img000380.jpg,BigGAN,0.00
img000381.jpg,BigGAN,0.08
img000382.jpg,BigGAN,82.37
img000383.jpg,BigGAN,0.00
img000384.jpg,BigGAN,0.00
img000385.jpg,BigGAN,0.00
img000386.jpg,BigGAN,41.80
img000387.jpg,BigGAN,0.00
img000388.jpg,BigGAN,36.77
img000389.jpg,BigGAN,0.00
img000390.jpg,BigGAN,0.00
img000391.jpg,BigGAN,0.35
img000392.jpg,BigGAN,0.00
img000393.jpg,BigGAN,0.11
img000394.jpg,BigGAN,0.00
img000395.jpg,BigGAN,0.00
img000396.jpg,BigGAN,0.00
img000397.jpg,BigGAN,0.00
img000398.jpg,BigGAN,0.00
img000399.jpg,BigGAN,4.17
img000400.jpg,BigGAN,0.01
img000401.jpg,BigGAN,3.02
img000402.jpg,BigGAN,1.14
img000403.jpg,BigGAN,0.02
img000404.jpg,BigGAN,1.88
img000405.jpg,BigGAN,0.07
img000406.jpg,BigGAN,0.02
img000407.jpg,BigGAN,0.00
img000408.jpg,BigGAN,0.10
img000409.jpg,BigGAN,0.00
img000410.jpg,BigGAN,19.95
img000411.jpg,BigGAN,0.16
img000412.jpg,BigGAN,0.51
img000413.jpg,BigGAN,0.01
img000414.jpg,BigGAN,0.00
img000415.jpg,BigGAN,1.20
img000416.jpg,BigGAN,0.00
img000417.jpg,BigGAN,0.08
img000418.jpg,BigGAN,0.01
img000419.jpg,BigGAN,0.12
img000460.jpg,BigGAN,0.00
img000461.jpg,BigGAN,0.02
img000462.jpg,BigGAN,0.39
img000463.jpg,BigGAN,0.16
img000464.jpg,BigGAN,16.38
img000465.jpg,BigGAN,3.23
img000466.jpg,BigGAN,1.72
img000467.jpg,BigGAN,5.10
img000468.jpg,BigGAN,0.01
img000469.jpg,BigGAN,3.06
img000470.jpg,BigGAN,0.00
img000471.jpg,BigGAN,0.00
img000472.jpg,BigGAN,96.53
img000473.jpg,BigGAN,0.01
img000474.jpg,BigGAN,63.30
img000475.jpg,BigGAN,0.01
img000476.jpg,BigGAN,0.01
img000477.jpg,BigGAN,0.00
img000478.jpg,BigGAN,0.02
img000479.jpg,BigGAN,95.29
img000480.jpg,BigGAN,0.00
img000481.jpg,BigGAN,0.19
img000482.jpg,BigGAN,73.82
img000483.jpg,BigGAN,0.00
img000484.jpg,BigGAN,0.09
img000485.jpg,BigGAN,0.03
img000486.jpg,BigGAN,47.83
img000487.jpg,BigGAN,9.38
img000488.jpg,BigGAN,0.00
img000489.jpg,BigGAN,94.78
img000490.jpg,BigGAN,0.00
img000491.jpg,BigGAN,0.62
img000492.jpg,BigGAN,0.01
img000493.jpg,BigGAN,0.03
img000494.jpg,BigGAN,0.76
img000495.jpg,BigGAN,0.00
img000496.jpg,BigGAN,99.59
img000497.jpg,BigGAN,89.95
img000498.jpg,BigGAN,0.00
img000499.jpg,BigGAN,10.83
img000570.jpg,BigGAN,0.13
img000571.jpg,BigGAN,0.08
img000572.jpg,BigGAN,75.06
img000573.jpg,BigGAN,90.70
img000574.jpg,BigGAN,0.12
img000575.jpg,BigGAN,34.76
img000576.jpg,BigGAN,2.58
img000577.jpg,BigGAN,0.02
img000578.jpg,BigGAN,29.85
img000579.jpg,BigGAN,0.12
img000680.jpg,BigGAN,7.09
img000681.jpg,BigGAN,7.22
img000682.jpg,BigGAN,98.54
img000683.jpg,BigGAN,0.00
img000684.jpg,BigGAN,0.10
img000685.jpg,BigGAN,4.80
img000686.jpg,BigGAN,0.04
img000687.jpg,BigGAN,0.05
img000688.jpg,BigGAN,0.00
img000689.jpg,BigGAN,56.40
img000790.jpg,BigGAN,0.00
img000791.jpg,BigGAN,0.00
img000792.jpg,BigGAN,6.94
img000793.jpg,BigGAN,59.01
img000794.jpg,BigGAN,0.00
img000795.jpg,BigGAN,0.92
img000796.jpg,BigGAN,58.67
img000797.jpg,BigGAN,0.05
img000798.jpg,BigGAN,0.07
img000799.jpg,BigGAN,0.00
img000800.jpg,BigGAN,35.96
img000801.jpg,BigGAN,0.00
img000802.jpg,BigGAN,0.00
img000803.jpg,BigGAN,0.00
img000804.jpg,BigGAN,81.50
img000805.jpg,BigGAN,0.92
img000806.jpg,BigGAN,0.01
img000807.jpg,BigGAN,0.00
img000808.jpg,BigGAN,0.00
img000809.jpg,BigGAN,0.00
img000810.jpg,BigGAN,0.01
img000811.jpg,BigGAN,0.02
img000812.jpg,BigGAN,0.00
img000813.jpg,BigGAN,0.15
img000814.jpg,BigGAN,0.08
img000815.jpg,BigGAN,0.00
img000816.jpg,BigGAN,0.13
img000817.jpg,BigGAN,0.00
img000818.jpg,BigGAN,0.01
img000819.jpg,BigGAN,3.61
img000900.jpg,BigGAN,0.01
img000901.jpg,BigGAN,8.69
img000902.jpg,BigGAN,1.85
img000903.jpg,BigGAN,11.88
img000904.jpg,BigGAN,0.02
img000905.jpg,BigGAN,99.27
img000906.jpg,BigGAN,3.66
img000907.jpg,BigGAN,1.59
img000908.jpg,BigGAN,99.88
img000909.jpg,BigGAN,0.00
img001120.jpg,BigGAN,0.00
img001121.jpg,BigGAN,0.00
img001122.jpg,BigGAN,0.81
img001123.jpg,BigGAN,7.07
img001124.jpg,BigGAN,94.31
img001125.jpg,BigGAN,0.00
img001126.jpg,BigGAN,0.03
img001127.jpg,BigGAN,0.00
img001128.jpg,BigGAN,0.03
img001129.jpg,BigGAN,14.60
img001140.jpg,BigGAN,12.87
img001141.jpg,BigGAN,0.00
img001142.jpg,BigGAN,1.57
img001143.jpg,BigGAN,0.11
img001144.jpg,BigGAN,0.00
img001145.jpg,BigGAN,0.00
img001146.jpg,BigGAN,95.97
img001147.jpg,BigGAN,0.07
img001148.jpg,BigGAN,2.79
img001149.jpg,BigGAN,0.00
img001150.jpg,BigGAN,0.01
img001151.jpg,BigGAN,0.03
img001152.jpg,BigGAN,0.00
img001153.jpg,BigGAN,0.04
img001154.jpg,BigGAN,0.34
img001155.jpg,BigGAN,0.00
img001156.jpg,BigGAN,0.33
img001157.jpg,BigGAN,0.03
img001158.jpg,BigGAN,0.33
img001159.jpg,BigGAN,0.21
img001190.jpg,BigGAN,0.53
img001191.jpg,BigGAN,0.34
img001192.jpg,BigGAN,0.00
img001193.jpg,BigGAN,0.03
img001194.jpg,BigGAN,1.63
img001195.jpg,BigGAN,0.04
img001196.jpg,BigGAN,0.01
img001197.jpg,BigGAN,0.39
img001198.jpg,BigGAN,0.02
img001199.jpg,BigGAN,0.00
img001690.jpg,BigGAN,0.00
img001691.jpg,BigGAN,0.00
img001692.jpg,BigGAN,0.00
img001693.jpg,BigGAN,0.01
img001694.jpg,BigGAN,0.00
img001695.jpg,BigGAN,23.66
img001696.jpg,BigGAN,0.00
img001697.jpg,BigGAN,0.00
img001698.jpg,BigGAN,0.00
img001699.jpg,BigGAN,0.00
img001800.jpg,BigGAN,0.39
img001801.jpg,BigGAN,0.30
img001802.jpg,BigGAN,0.02
img001803.jpg,BigGAN,0.00
img001804.jpg,BigGAN,0.04
img001805.jpg,BigGAN,0.02
img001806.jpg,BigGAN,21.21
img001807.jpg,BigGAN,0.00
img001808.jpg,BigGAN,0.00
img001809.jpg,BigGAN,0.57
img001910.jpg,BigGAN,0.00
img001911.jpg,BigGAN,0.00
img001912.jpg,BigGAN,0.00
img001913.jpg,BigGAN,0.00
img001914.jpg,BigGAN,0.00
img001915.jpg,BigGAN,96.30
img001916.jpg,BigGAN,0.22
img001917.jpg,BigGAN,0.00
img001918.jpg,BigGAN,18.22
img001919.jpg,BigGAN,0.44
img002230.jpg,BigGAN,0.00
img002231.jpg,BigGAN,0.00
img002232.jpg,BigGAN,0.00
img002233.jpg,BigGAN,0.00
img002234.jpg,BigGAN,0.00
img002235.jpg,BigGAN,0.00
img002236.jpg,BigGAN,0.00
img002237.jpg,BigGAN,0.00
img002238.jpg,BigGAN,0.00
img002239.jpg,BigGAN,0.00
img003340.jpg,BigGAN,0.00
img003341.jpg,BigGAN,0.39
img003342.jpg,BigGAN,0.00
img003343.jpg,BigGAN,0.00
img003344.jpg,BigGAN,0.00
img003345.jpg,BigGAN,0.81
img003346.jpg,BigGAN,0.00
img003347.jpg,BigGAN,0.01
img003348.jpg,BigGAN,0.00
img003349.jpg,BigGAN,0.00
img003900.jpg,BigGAN,5.43
img003901.jpg,BigGAN,3.82
img003902.jpg,BigGAN,0.12
img003903.jpg,BigGAN,0.00
img003904.jpg,BigGAN,0.00
img003905.jpg,BigGAN,27.89
img003906.jpg,BigGAN,0.08
img003907.jpg,BigGAN,0.11
img003908.jpg,BigGAN,0.64
img003909.jpg,BigGAN,0.00
img004010.jpg,BigGAN,0.00
img004011.jpg,BigGAN,0.00
img004012.jpg,BigGAN,3.19
img004013.jpg,BigGAN,94.89
img004014.jpg,BigGAN,94.36
img004015.jpg,BigGAN,0.32
img004016.jpg,BigGAN,0.00
img004017.jpg,BigGAN,36.46
img004018.jpg,BigGAN,0.00
img004019.jpg,BigGAN,0.00
img004120.jpg,BigGAN,0.23
img004121.jpg,BigGAN,0.38
img004122.jpg,BigGAN,2.69
img004123.jpg,BigGAN,0.00
img004124.jpg,BigGAN,0.43
img004125.jpg,BigGAN,42.95
img004126.jpg,BigGAN,0.16
img004127.jpg,BigGAN,17.53
img004128.jpg,BigGAN,0.00
img004129.jpg,BigGAN,0.00
img004230.jpg,BigGAN,0.49
img004231.jpg,BigGAN,0.00
img004232.jpg,BigGAN,0.00
img004233.jpg,BigGAN,0.05
img004234.jpg,BigGAN,0.00
img004235.jpg,BigGAN,0.04
img004236.jpg,BigGAN,0.00
img004237.jpg,BigGAN,0.00
img004238.jpg,BigGAN,0.00
img004239.jpg,BigGAN,0.00
img004340.jpg,BigGAN,0.00
img004341.jpg,BigGAN,0.00
img004342.jpg,BigGAN,0.00
img004343.jpg,BigGAN,20.17
img004344.jpg,BigGAN,1.54
img004345.jpg,BigGAN,0.00
img004346.jpg,BigGAN,0.78
img004347.jpg,BigGAN,0.00
img004348.jpg,BigGAN,0.15
img004349.jpg,BigGAN,0.14
img004450.jpg,BigGAN,0.00
img004451.jpg,BigGAN,0.00
img004452.jpg,BigGAN,0.05
img004453.jpg,BigGAN,0.00
img004454.jpg,BigGAN,4.85
img004455.jpg,BigGAN,0.00
img004456.jpg,BigGAN,0.01
img004457.jpg,BigGAN,0.00
img004458.jpg,BigGAN,0.01
img004459.jpg,BigGAN,0.00
img004460.jpg,BigGAN,0.00
img004461.jpg,BigGAN,0.00
img004462.jpg,BigGAN,0.00
img004463.jpg,BigGAN,0.00
img004464.jpg,BigGAN,0.00
img004465.jpg,BigGAN,0.00
img004466.jpg,BigGAN,0.08
img004467.jpg,BigGAN,0.00
img004468.jpg,BigGAN,0.00
img004469.jpg,BigGAN,0.00
img004570.jpg,BigGAN,0.00
img004571.jpg,BigGAN,0.00
img004572.jpg,BigGAN,0.01
img004573.jpg,BigGAN,0.01
img004574.jpg,BigGAN,0.00
img004575.jpg,BigGAN,0.00
img004576.jpg,BigGAN,0.00
img004577.jpg,BigGAN,0.00
img004578.jpg,BigGAN,0.00
img004579.jpg,BigGAN,0.00
img004680.jpg,BigGAN,1.14
img004681.jpg,BigGAN,10.51
img004682.jpg,BigGAN,99.45
img004683.jpg,BigGAN,22.68
img004684.jpg,BigGAN,0.05
img004685.jpg,BigGAN,0.90
img004686.jpg,BigGAN,6.82
img004687.jpg,BigGAN,3.14
img004688.jpg,BigGAN,0.58
img004689.jpg,BigGAN,1.75
img004790.jpg,BigGAN,0.03
img004791.jpg,BigGAN,5.50
img004792.jpg,BigGAN,1.03
img004793.jpg,BigGAN,0.17
img004794.jpg,BigGAN,0.01
img004795.jpg,BigGAN,99.48
img004796.jpg,BigGAN,0.68
img004797.jpg,BigGAN,0.01
img004798.jpg,BigGAN,59.74
img004799.jpg,BigGAN,0.00
img004900.jpg,BigGAN,0.01
img004901.jpg,BigGAN,0.06
img004902.jpg,BigGAN,0.00
img004903.jpg,BigGAN,1.12
img004904.jpg,BigGAN,0.01
img004905.jpg,BigGAN,0.30
img004906.jpg,BigGAN,0.01
img004907.jpg,BigGAN,0.10
img004908.jpg,BigGAN,0.08
img004909.jpg,BigGAN,0.00
img005010.jpg,BigGAN,2.51
img005011.jpg,BigGAN,0.77
img005012.jpg,BigGAN,45.03
img005013.jpg,BigGAN,0.11
img005014.jpg,BigGAN,0.00
img005015.jpg,BigGAN,0.21
img005016.jpg,BigGAN,1.10
img005017.jpg,BigGAN,0.00
img005018.jpg,BigGAN,7.48
img005019.jpg,BigGAN,0.18
img005260.jpg,BigGAN,47.71
img005261.jpg,BigGAN,0.00
img005262.jpg,BigGAN,0.00
img005263.jpg,BigGAN,26.43
img005264.jpg,BigGAN,0.01
img005265.jpg,BigGAN,1.08
img005266.jpg,BigGAN,99.70
img005267.jpg,BigGAN,0.00
img005268.jpg,BigGAN,0.00
img005269.jpg,BigGAN,2.38
img005270.jpg,BigGAN,0.00
img005271.jpg,BigGAN,0.00
img005272.jpg,BigGAN,0.00
img005273.jpg,BigGAN,0.00
img005274.jpg,BigGAN,0.01
img005275.jpg,BigGAN,8.72
img005276.jpg,BigGAN,0.00
img005277.jpg,BigGAN,0.00
img005278.jpg,BigGAN,0.00
img005279.jpg,BigGAN,0.00
img005280.jpg,BigGAN,0.02
img005281.jpg,BigGAN,20.21
img005282.jpg,BigGAN,37.63
img005283.jpg,BigGAN,1.22
img005284.jpg,BigGAN,0.00
img005285.jpg,BigGAN,0.82
img005286.jpg,BigGAN,17.42
img005287.jpg,BigGAN,7.71
img005288.jpg,BigGAN,99.31
img005289.jpg,BigGAN,35.93
img005290.jpg,BigGAN,0.00
img005291.jpg,BigGAN,0.00
img005292.jpg,BigGAN,0.00
img005293.jpg,BigGAN,97.79
img005294.jpg,BigGAN,0.00
img005295.jpg,BigGAN,0.00
img005296.jpg,BigGAN,0.00
img005297.jpg,BigGAN,0.00
img005298.jpg,BigGAN,0.00
img005299.jpg,BigGAN,0.01
img005300.jpg,BigGAN,0.00
img005301.jpg,BigGAN,0.00
img005302.jpg,BigGAN,0.00
img005303.jpg,BigGAN,0.00
img005304.jpg,BigGAN,0.00
img005305.jpg,BigGAN,0.00
img005306.jpg,BigGAN,0.00
img005307.jpg,BigGAN,0.00
img005308.jpg,BigGAN,0.00
img005309.jpg,BigGAN,0.00
img005310.jpg,BigGAN,0.00
img005311.jpg,BigGAN,90.25
img005312.jpg,BigGAN,0.00
img005313.jpg,BigGAN,0.00
img005314.jpg,BigGAN,0.00
img005315.jpg,BigGAN,0.00
img005316.jpg,BigGAN,0.14
img005317.jpg,BigGAN,0.09
img005318.jpg,BigGAN,0.37
img005319.jpg,BigGAN,45.00
img005320.jpg,BigGAN,38.45
img005321.jpg,BigGAN,37.14
img005322.jpg,BigGAN,0.00
img005323.jpg,BigGAN,0.00
img005324.jpg,BigGAN,0.00
img005325.jpg,BigGAN,0.01
img005326.jpg,BigGAN,98.23
img005327.jpg,BigGAN,99.55
img005328.jpg,BigGAN,19.45
img005329.jpg,BigGAN,0.04
img005330.jpg,BigGAN,0.00
img005331.jpg,BigGAN,0.03
img005332.jpg,BigGAN,0.00
img005333.jpg,BigGAN,0.00
img005334.jpg,BigGAN,0.00
img005335.jpg,BigGAN,0.14
img005336.jpg,BigGAN,0.00
img005337.jpg,BigGAN,0.00
img005338.jpg,BigGAN,0.00
img005339.jpg,BigGAN,1.33
img005350.jpg,BigGAN,0.00
img005351.jpg,BigGAN,0.00
img005352.jpg,BigGAN,0.00
img005353.jpg,BigGAN,0.00
img005354.jpg,BigGAN,0.00
img005355.jpg,BigGAN,0.00
img005356.jpg,BigGAN,0.00
img005357.jpg,BigGAN,0.00
img005358.jpg,BigGAN,0.00
img005359.jpg,BigGAN,0.00
img005360.jpg,BigGAN,0.00
img005361.jpg,BigGAN,0.00
img005362.jpg,BigGAN,21.35
img005363.jpg,BigGAN,0.01
img005364.jpg,BigGAN,0.00
img005365.jpg,BigGAN,0.00
img005366.jpg,BigGAN,0.39
img005367.jpg,BigGAN,0.00
img005368.jpg,BigGAN,0.00
img005369.jpg,BigGAN,0.00
img005560.jpg,BigGAN,76.42
img005561.jpg,BigGAN,0.00
img005562.jpg,BigGAN,69.67
img005563.jpg,BigGAN,0.02
img005564.jpg,BigGAN,0.00
img005565.jpg,BigGAN,1.16
img005566.jpg,BigGAN,99.93
img005567.jpg,BigGAN,0.03
img005568.jpg,BigGAN,0.00
img005569.jpg,BigGAN,0.00
img006670.jpg,BigGAN,0.00
img006671.jpg,BigGAN,0.00
img006672.jpg,BigGAN,0.00
img006673.jpg,BigGAN,0.00
img006674.jpg,BigGAN,0.00
img006675.jpg,BigGAN,0.00
img006676.jpg,BigGAN,0.32
img006677.jpg,BigGAN,0.00
img006678.jpg,BigGAN,0.00
img006679.jpg,BigGAN,0.01
img007780.jpg,BigGAN,0.42
img007781.jpg,BigGAN,0.00
img007782.jpg,BigGAN,0.03
img007783.jpg,BigGAN,0.00
img007784.jpg,BigGAN,0.02
img007785.jpg,BigGAN,0.04
img007786.jpg,BigGAN,0.00
img007787.jpg,BigGAN,9.75
img007788.jpg,BigGAN,0.00
img007789.jpg,BigGAN,0.10
img007790.jpg,BigGAN,1.04
img007791.jpg,BigGAN,4.95
img007792.jpg,BigGAN,0.00
img007793.jpg,BigGAN,0.51
img007794.jpg,BigGAN,99.65
img007795.jpg,BigGAN,0.14
img007796.jpg,BigGAN,0.62
img007797.jpg,BigGAN,0.00
img007798.jpg,BigGAN,0.00
img007799.jpg,BigGAN,0.77
img007900.jpg,BigGAN,0.00
img007901.jpg,BigGAN,0.93
img007902.jpg,BigGAN,76.36
img007903.jpg,BigGAN,0.00
img007904.jpg,BigGAN,0.00
img007905.jpg,BigGAN,0.00
img007906.jpg,BigGAN,55.77
img007907.jpg,BigGAN,0.30
img007908.jpg,BigGAN,24.12
img007909.jpg,BigGAN,1.16
img008010.jpg,BigGAN,99.83
img008011.jpg,BigGAN,0.00
img008012.jpg,BigGAN,0.62
img008013.jpg,BigGAN,0.01
img008014.jpg,BigGAN,0.06
img008015.jpg,BigGAN,14.05
img008016.jpg,BigGAN,8.55
img008017.jpg,BigGAN,11.34
img008018.jpg,BigGAN,0.00
img008019.jpg,BigGAN,0.15
img008120.jpg,BigGAN,13.46
img008121.jpg,BigGAN,98.34
img008122.jpg,BigGAN,98.55
img008123.jpg,BigGAN,98.96
img008124.jpg,BigGAN,78.27
img008125.jpg,BigGAN,87.76
img008126.jpg,BigGAN,96.86
img008127.jpg,BigGAN,38.71
img008128.jpg,BigGAN,78.74
img008129.jpg,BigGAN,39.22
img008230.jpg,BigGAN,0.02
img008231.jpg,BigGAN,0.86
img008232.jpg,BigGAN,0.07
img008233.jpg,BigGAN,0.00
img008234.jpg,BigGAN,0.08
img008235.jpg,BigGAN,0.01
img008236.jpg,BigGAN,0.05
img008237.jpg,BigGAN,0.03
img008238.jpg,BigGAN,0.05
img008239.jpg,BigGAN,0.20
img008340.jpg,BigGAN,0.05
img008341.jpg,BigGAN,15.78
img008342.jpg,BigGAN,0.00
img008343.jpg,BigGAN,2.81
img008344.jpg,BigGAN,0.84
img008345.jpg,BigGAN,1.97
img008346.jpg,BigGAN,0.01
img008347.jpg,BigGAN,2.39
img008348.jpg,BigGAN,0.00
img008349.jpg,BigGAN,1.18
img008450.jpg,BigGAN,10.30
img008451.jpg,BigGAN,0.28
img008452.jpg,BigGAN,99.87
img008453.jpg,BigGAN,0.05
img008454.jpg,BigGAN,0.10
img008455.jpg,BigGAN,0.23
img008456.jpg,BigGAN,84.88
img008457.jpg,BigGAN,0.00
img008458.jpg,BigGAN,99.84
img008459.jpg,BigGAN,0.44
img008890.jpg,BigGAN,0.26
img008891.jpg,BigGAN,0.14
img008892.jpg,BigGAN,0.03
img008893.jpg,BigGAN,0.00
img008894.jpg,BigGAN,0.00
img008895.jpg,BigGAN,0.03
img008896.jpg,BigGAN,0.01
img008897.jpg,BigGAN,0.00
img008898.jpg,BigGAN,0.00
img008899.jpg,BigGAN,0.00
img000000.jpg,CycleGAN,0.00
img000001.jpg,CycleGAN,0.00
img000002.jpg,CycleGAN,0.00
img000003.jpg,CycleGAN,0.00
img000004.jpg,CycleGAN,0.00
img000005.jpg,CycleGAN,0.00
img000006.jpg,CycleGAN,0.00
img000007.jpg,CycleGAN,0.00
img000008.jpg,CycleGAN,0.17
img000009.jpg,CycleGAN,0.00
img000010.jpg,CycleGAN,89.94
img000011.jpg,CycleGAN,94.45
img000012.jpg,CycleGAN,0.00
img000013.jpg,CycleGAN,0.07
img000014.jpg,CycleGAN,0.00
img000015.jpg,CycleGAN,0.00
img000016.jpg,CycleGAN,0.00
img000017.jpg,CycleGAN,0.01
img000018.jpg,CycleGAN,0.01
img000019.jpg,CycleGAN,0.11
img000020.jpg,CycleGAN,0.00
img000021.jpg,CycleGAN,0.00
img000022.jpg,CycleGAN,0.00
img000023.jpg,CycleGAN,0.00
img000024.jpg,CycleGAN,0.00
img000025.jpg,CycleGAN,0.00
img000026.jpg,CycleGAN,0.00
img000027.jpg,CycleGAN,99.98
img000028.jpg,CycleGAN,0.00
img000029.jpg,CycleGAN,0.00
img000030.jpg,CycleGAN,0.00
img000031.jpg,CycleGAN,0.00
img000032.jpg,CycleGAN,0.00
img000033.jpg,CycleGAN,0.00
img000034.jpg,CycleGAN,0.00
img000035.jpg,CycleGAN,0.00
img000036.jpg,CycleGAN,0.00
img000037.jpg,CycleGAN,0.00
img000038.jpg,CycleGAN,0.02
img000039.jpg,CycleGAN,70.59
img000040.jpg,CycleGAN,0.00
img000041.jpg,CycleGAN,0.02
img000042.jpg,CycleGAN,0.00
img000043.jpg,CycleGAN,0.00
img000044.jpg,CycleGAN,0.00
img000045.jpg,CycleGAN,0.00
img000046.jpg,CycleGAN,0.35
img000047.jpg,CycleGAN,0.29
img000048.jpg,CycleGAN,0.00
img000049.jpg,CycleGAN,0.00
img000050.jpg,CycleGAN,0.00
img000051.jpg,CycleGAN,0.00
img000052.jpg,CycleGAN,0.00
img000053.jpg,CycleGAN,0.00
img000054.jpg,CycleGAN,0.00
img000055.jpg,CycleGAN,0.00
img000056.jpg,CycleGAN,0.00
img000057.jpg,CycleGAN,0.00
img000058.jpg,CycleGAN,0.00
img000059.jpg,CycleGAN,0.00
img000060.jpg,CycleGAN,0.46
img000061.jpg,CycleGAN,0.00
img000062.jpg,CycleGAN,0.08
img000063.jpg,CycleGAN,0.02
img000064.jpg,CycleGAN,0.00
img000065.jpg,CycleGAN,0.00
img000066.jpg,CycleGAN,8.90
img000067.jpg,CycleGAN,2.97
img000068.jpg,CycleGAN,0.00
img000069.jpg,CycleGAN,0.01
img000070.jpg,CycleGAN,0.00
img000071.jpg,CycleGAN,1.12
